index,x_px,y_px,x_normalized,y_normalized
147,390.5202331542969,445.0000305175781,0.8736470540364584,0.9955257953413381
148,398.47686767578125,445.0000305175781,0.8914471312657298,0.9955257953413381
149,406.42340087890625,444.857177734375,0.9092246104673518,0.9952062141708613
150,414.36993408203125,445.0000305175781,0.9270020896689737,0.9955257953413381
151,422.32659912109375,445.0000305175781,0.9448022351702321,0.9955257953413381
152,430.2803955078125,444.9599914550781,0.962595963104726,0.995436222494582
153,437.7984313964844,442.6866455078125,0.9794148353388912,0.9903504373776566
154,437.08367919921875,435.9172058105469,0.9778158371347175,0.9752062769810892
155,434.1003723144531,428.7024230957031,0.9711417725155551,0.9590658234803202
156,434.0000305175781,420.75286865234375,0.9709172942227698,0.9412815853519995
157,434.0000305175781,412.79620361328125,0.9709172942227698,0.923481439850741
158,434.3242492675781,404.8652038574219,0.9716426158111368,0.9057387110904292
159,437.71429443359375,397.76873779296875,0.9792266094711269,0.8898629480827042
160,434.72821044921875,390.5486755371094,0.9725463321011605,0.8737106835282089
161,434.0000305175781,382.6742858886719,0.9709172942227698,0.8560945993035165
162,434.0000305175781,374.7176513671875,0.9709172942227698,0.8382945220742449
163,434.14288330078125,366.7711181640625,0.9712368753932467,0.8205170428726231
164,434.0000305175781,358.8246154785156,0.9709172942227698,0.802739631942988
165,434.0000305175781,350.86798095703125,0.9709172942227698,0.7849395547137165
166,434.0000305175781,342.91131591796875,0.9709172942227698,0.767139409212458
167,434.0000305175781,334.95465087890625,0.9709172942227698,0.7493392637111996
168,434.0000305175781,326.99798583984375,0.9709172942227698,0.7315391182099413
169,434.0000305175781,319.0413513183594,0.9709172942227698,0.7137390409806698
170,434.0000305175781,311.0846862792969,0.9709172942227698,0.6959388954794113
171,434.0000305175781,303.1280517578125,0.9709172942227698,0.6781388182501398
172,434.0000305175781,295.1714172363281,0.9709172942227698,0.6603387410208683
173,434.0000305175781,287.2147521972656,0.9709172942227698,0.6425385955196099
174,435.0,279.3290100097656,0.9731543624161074,0.6248971141158067
175,435.0,271.3723449707031,0.9731543624161074,0.6070969686145484
176,434.0000305175781,263.48663330078125,0.9709172942227698,0.5894555554827321
177,434.3664245605469,255.56478881835938,0.9717369676969728,0.5717333083184774
178,434.4760437011719,247.66787719726562,0.9719822006737626,0.5540668393674846
179,434.96441650390625,239.7509307861328,0.9730747572794324,0.5363555498571204
180,434.4494323730469,231.85401916503906,0.9719226675012235,0.5186890809061276
181,434.4404602050781,223.91697692871094,0.9719025955370876,0.5009328342924182
182,435.0,216.0,0.9731543624161074,0.48322147651006714
